Year,FIPS,State,Life Expectancy,95% CI - Low,95% CI - High,Median Household Income,% Low Birthweight,% Frequent Mental Distress,% Adults with Diabetes,HIV Prevalence Rate,% Adults Reporting Currently Smoking,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Excessive Drinking,Chlamydia Rate,Teen Birth Rate,Drug Overdose Mortality Rate,% Uninsured Adults,% Uninsured Children,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated,% Some College,% Unemployed,% Disconnected Youth,% Children in Poverty,Income Ratio,% Children in Single-Parent Households,Residential segregation - Black/White,Homicide Rate,Firearm Fatalities Rates,Social Association Rate,Injury Death Rate,% Long Commute - Drives Alone,% Not Proficient in English,% Rural
2018,16000,Idaho,79.32331847,79.18861155,79.4580254,55524,6.785111599,11.89859449,9.3,81.9,14.96217822,29,7.7,20.4,17.10213814,382.8,21.94092617,14.143555,16.29496592,6.06216901,2469,40,43,64.5448406,2.83774418,6.840414659,14.2,4.269947706,24.42740728,67.94552001,2.15422,15.111885,7.4050512,74.848837,22.9,2.055863934,29.42187394
2018,17000,Illinois,79.25415669,79.20278215,79.30553122,65063,8.312568644,11.50950112,9.9,334.5,15.88459017,29.7,8.7,21.6,21.53659848,604,21.27818952,20.631305,9.930008738,3.346310481,4913,43,49,69.16604932,4.302498283,6.355112302,16.2,4.979415333,32.46283918,71.21507733,7.188126,10.632717,9.9865945,62.296738,41.3,4.257779874,11.51212972
2018,18000,Indiana,77.04471176,76.97453229,77.11489122,55725,8.043442715,14.680152,12.1,206.4,21.7150271,33.9,7,26.7,18.64616385,523.9,26.50068954,25.045332,11.02434516,6.592764774,4795,42,52,62.72650696,3.434405145,6.581438747,17.5,4.370231421,33.89833566,67.78141726,6.25047,14.014575,12.2775699,77.065108,31.1,1.482394555,27.55639361
2018,19000,Iowa,79.41113552,79.31369975,79.5085713,60071,6.706229494,10.5339365,9.9,106,17.40317642,34.3,8.5,22.6,25.77276296,466.7,18.99871314,9.982463,6.789552259,2.711465485,3536,52,54,70.48185207,2.523641727,4.812036118,13.5,4.239692031,29.17990332,62.39733191,2.455092,8.622905,15.0056477,67.413117,20.2,1.636213663,35.98067198
2018,20000,Kansas,78.51951592,78.41466753,78.62436431,58150,7.095997436,12.63174392,10.5,128.1,17.94102802,33,6.7,23.9,18.20806756,488.5,25.70045263,11.349169,12.28557783,4.974393383,3959,45,49,69.87477014,3.362168303,5.577124085,14.8,4.347581154,28.52320723,57.81718735,4.604613,13.28056,13.621821,74.411007,20.9,2.235820427,25.80184206
2018,21000,Kentucky,75.43027337,75.34537406,75.51517269,50189,8.794159756,17.21471484,12.7,195.9,24.10873744,34.6,6.9,28.7,17.16019758,436.4,33.65149504,32.186677,7.818311953,3.74043633,5615,40,46,61.70676884,4.332443585,7.591414431,22.3,5.082639069,33.97946553,61.02420046,5.640246,16.181555,10.5899156,93.278195,30,1.02437392,41.61952654
2018,22000,Louisiana,76.06657598,75.97958121,76.15357076,48021,10.69951624,16.33091236,13,541,21.08762124,36.3,5.2,28,19.72445823,774.8,34.23726125,23.128514,11.69671401,3.307343329,5651,42,44,56.70686444,4.882714635,10.42112391,26.5,5.689600351,43.32966746,55.62409579,12.476308,20.705568,9.5300879,86.471661,33.3,1.474733923,26.81374924
2018,23000,Maine,78.68370602,78.53234219,78.83506986,55579,7.091152511,15.70047663,10.4,138.3,19.40244617,29.8,8,20.8,21.97924433,325.2,15.43736787,28.009456,11.68740046,5.659637724,3447,46,46,67.81046334,3.367017341,5.74508244,14.8,4.6060923,31.4131816,71.03109859,1.705514,10.967401,11.2522079,87.409138,32.7,0.558272941,61.34017786
2018,24000,Maryland,79.14402633,79.06620297,79.22184969,83076,8.669579101,11.35303549,11.1,652.9,12.61292806,31.6,8.7,21.9,15.41489918,586.3,17.24926308,36.524074,8.332721389,3.193652218,4134,42,52,69.54944705,3.924886547,6.300224587,12.1,4.545191361,33.21378128,62.42863349,8.237184,11.331106,9.0307044,75.649254,49.5,3.209963136,12.80357395
2018,25000,Massachusetts,80.51433587,80.44761806,80.58105368,79817,7.534108867,12.97135494,8.7,349.1,13.69186993,25,9.2,20,23.54608596,444,9.99311578,32.254698,3.962869305,1.189738392,4764,54,55,73.12244349,3.338605595,4.215132015,12.4,5.477978136,30.70166189,61.87938054,2.101046,3.520592,9.440538,64.053676,43.3,4.569438758,8.027944161
2018,26000,Michigan,78.04416435,77.98699949,78.10132922,56640,8.47041664,14.76447695,11,188.7,20.12128017,32.4,7,23.1,20.92030853,507.8,20.09470132,25.536591,7.668045812,3.341248349,4789,44,47,67.99857956,4.145810728,6.853885645,19.3,4.681829941,34.05057226,72.8340802,6.224643,11.941114,9.7930004,75.281111,33.3,1.507653503,25.43276566
2018,27000,Minnesota,80.93620301,80.86157278,81.01083323,70295,6.594981188,10.86227322,8.5,183.5,15.52266717,29,8.9,19.6,23.18634595,422.6,14.21589717,12.215897,5.904229316,3.26174351,5826,45,50,74.95092151,2.909880664,4.094465007,11.5,4.318253463,27.86479505,62.07642785,2.179226,7.669637,12.901032,64.799571,30.9,2.133735527,26.72764038
2018,28000,Mississippi,74.89414567,74.78674134,75.00155,44740,11.58423826,15.72658095,14.6,381.4,20.96281168,39.1,4.1,30.4,14.75048705,740.1,36.17002774,11.340101,18.46576587,4.641115155,5702,39,43,59.70892893,4.760952927,9.080377725,28.2,5.307349405,43.72551632,49.48316209,11.06018,20.313443,12.6668743,85.897225,31.9,0.816981152,50.65461934
2018,29000,Missouri,77.28754091,77.21334218,77.36173963,54412,8.333541108,14.83053295,11.4,245.6,20.07718611,32.5,7,25.5,20.50213683,568.1,26.01244918,23.716816,13.55103889,5.759213016,4638,44,47,66.69073945,3.196994625,6.247090939,18.3,4.576794186,33.2864643,71.31806072,8.562416,19.025438,11.6445865,87.738796,31.8,0.972306035,29.56382671
2018,30000,Montana,78.8326302,78.65598567,79.00927473,55248,7.494062596,12.18249481,8.9,71.8,18.91565059,27.1,7.4,21.7,21.85167809,468.1,24.36826897,11.504387,11.78435638,6.178465407,3023,43,43,67.77805021,3.721533365,7.124408093,16.4,4.492217728,26.78562648,77.00969114,3.442959,19.206247,14.3085084,91.445526,15.9,0.308493941,44.1069723
2018,31000,Nebraska,79.60932163,79.48256073,79.73608253,59724,6.986180343,11.29182703,10,137.3,16.5660997,33.4,7.6,22.7,23.72978399,418,21.3540913,7.122433,11.37555502,5.058351479,3475,48,50,71.89571202,2.794830451,4.912726852,12.9,4.214253014,28.17127829,64.52730832,3.16031,9.041181,13.958662,59.008912,18.4,2.66623725,26.86546488
2018,32000,Nevada,78.51281461,78.40378749,78.62184173,58740,8.442047266,13.32498777,10.5,402.5,15.72420179,27.1,7.6,22.5,17.93865276,584,26.61304748,22.613569,14.87728204,8.033240997,4245,34,38,58.27645523,4.560114478,9.207177673,18.4,4.27115737,37.12513547,45.05085228,6.350147,16.534678,4.4061545,76.769607,30.6,6.080229502,5.804519152
2018,33000,New Hampshire,79.51976645,79.36694665,79.67258624,75322,6.861921758,15.09912001,9.6,106.9,16.62246666,28.6,8.8,20.8,20.20901071,278.1,10.63106251,34.704594,8.553789535,2.341708206,3844,49,52,70.6325738,2.525631769,4.571397061,10.1,4.323577033,27.65789961,64.20509213,1.360377,10.102415,10.4463242,86.378641,38.9,0.992541869,39.69691676
2018,34000,New Jersey,80.43318231,80.37313877,80.49322584,81777,8.073808446,11.18009316,9.9,464.4,13.21504933,27,9.4,26.6,15.98576015,405.5,12.66348615,28.448953,10.58811096,3.767356511,4333,41,52,69.1647114,4.146017708,5.720067439,13.5,5.236009017,29.30276093,62.42365001,4.176347,5.197205,8.666984,56.400628,42.5,6.205861347,5.320446311
2018,35000,New Mexico,78.06665457,77.92820002,78.20510912,47405,8.957533773,14.7382918,9.5,204.6,15.87770531,27.3,4.2,19,16.73749163,670.5,35.20255774,24.423287,14.04345679,5.416414246,2894,35,40,59.98223192,4.949051536,9.377557576,25.3,5.212008195,39.47253924,51.75478882,7.599607,18.638848,8.1463071,105.402928,26.1,4.390917464,22.5729769
2018,36000,New York,81.26680573,81.22534197,81.30826949,67648,7.946689925,11.1091587,10.1,765.3,12.96059337,26.4,9,23.4,19.1745811,602.4,15.12988435,19.033802,7.66835954,2.455539604,4043,42,50,68.19969881,4.11132249,6.295137959,18.8,5.735573533,34.04293141,73.91641945,3.279181,4.273456,8.1014383,48.851368,38.1,7.056520165,12.12707519
2018,37000,North Carolina,78.04738016,77.98979666,78.10496365,53922,9.060290823,12.62431908,11.5,364.4,17.93806278,32.3,6.8,23.3,17.59702142,647.8,24.33199753,21.520053,15.54530182,5.362129073,4539,46,52,67.1055773,3.904517302,7.075469091,20.2,4.756716485,35.15094484,49.98426342,6.090291,13.289863,11.4536164,74.584678,32.8,2.452391438,33.91256636
2018,38000,North Dakota,79.88308258,79.66929846,80.09686671,65250,6.409228869,11.71513141,9.4,71.4,19.6617899,33.9,8.9,23.1,23.74232456,466.6,21.39189256,9.457109,8.790099238,6.318825094,4037,53,50,73.44676967,2.608446162,4.88982485,11,4.419502229,27.39678097,52.48432548,2.272354,12.467402,15.9589094,70.082717,13.5,0.632988314,40.10148813
2018,39000,Ohio,76.92613651,76.87289838,76.97937463,56155,8.555293211,15.50698275,12.2,227.7,21.4123643,33.5,6.8,26.1,18.48308832,542.3,23.86164789,38.384066,8.865891695,4.781489985,4901,43,51,65.390161,4.576051184,5.724718875,19.2,4.737888089,35.99045591,68.8956287,5.841173,12.508164,11.0432987,86.597888,30.5,1.038759007,22.07609862
2018,40000,Oklahoma,75.97119984,75.87950926,76.06289041,51914,8.006368484,15.63123428,12.3,192,19.89871068,34.5,5.8,27.8,14.90527495,559,36.16498274,19.529555,20.20499256,8.330261964,4781,38,49,59.67522028,3.393496631,8.105847719,21.4,4.656376705,34.03180914,55.17959996,7.261777,17.506605,11.516381,94.04248,26.5,2.058101143,33.75642535
2018,41000,Oregon,79.82752102,79.74226043,79.9127816,63168,6.441987572,14.75221845,9.7,197.9,15.7442162,29.3,7.8,17.3,19.48762955,464,18.49536127,12.738439,10.20818286,3.361774801,2799,42,44,69.58869487,4.151304883,6.974367278,15.7,4.554992678,29.98570353,61.41978881,2.767594,12.449715,10.2130592,73.626137,29.2,2.985883695,18.9683624
2018,42000,Pennsylvania,78.30174351,78.25144617,78.35204084,60891,8.211004655,15.00854388,11,330.8,17.91559754,30.8,8.4,22,20.20207377,463.4,18.09737909,37.581233,7.546237048,4.392265456,4464,45,53,64.96817864,4.292804414,5.869355268,16.7,4.776893893,33.75054586,71.25071343,5.424251,12.065038,12.2026445,85.557062,36.9,2.012840497,21.34318304
2018,44000,Rhode Island,79.92498549,79.75565199,80.094319,63787,7.522833623,12.51095387,10.1,284.4,15.21133401,28.5,8.2,23.5,19.67131,517.8,14.81933386,30.346192,5.678096984,2.090204389,3969,51,45,66.29213483,4.072636725,5.174752047,18,5.311994923,36.38482217,60.52275835,2.3556,4.04931,10.1010579,78.412807,32.9,4.378937031,9.265348429
2018,45000,South Carolina,77.00896979,76.92601499,77.09192459,52449,9.574051096,15.33832243,13.3,405.6,18.65684254,34,6.7,26,17.83781033,674.9,27.08711901,19.987239,15.6765032,4.787511678,4295,47,49,62.44825335,3.424350921,6.874378976,22.1,4.759809694,38.67854628,46.05111481,8.254413,17.323808,11.573275,84.929404,34.7,1.416080937,33.67421461
2018,46000,South Dakota,79.05239897,78.85288877,79.25190917,57041,6.483632524,9.492294261,10.1,84.5,20.19454114,32.4,6.6,22,24.31276697,509.6,26.16692803,7.603095,13.600331,5.88778511,4189,50,48,68.18534588,3.016571555,5.231568379,16.1,4.103756779,31.19949212,65.22295957,3.362615,11.804115,16.3108469,80.526699,14.8,0.993678177,43.34827679
2018,47000,Tennessee,75.99200584,75.92186855,76.06214313,52366,9.168165109,16.35858404,12.5,304.7,20.78075469,33.3,6.2,27.2,17.12575496,569,30.92657627,25.966883,14.60041676,5.072798721,4915,41,50,60.75808102,3.490555106,7.476687831,21.8,4.767080162,35.32334192,66.24688528,7.467712,17.156931,11.2673393,88.557523,34.8,1.513469872,33.60896172
2018,48000,Texas,79.08777013,79.05170776,79.1238325,60632,8.328264628,11.60684795,10.2,392.7,14.24050193,31.4,5.9,23.2,18.97290398,517.6,34.31658863,10.398374,23.84769082,11.13711307,4793,37,46,61.4188542,3.8552734,7.897752113,21.1,4.83774702,32.77482702,53.42499103,5.38627,11.801563,7.5228613,56.581312,38.2,7.563622586,15.30099885
2018,49000,Utah,79.87645868,79.76782681,79.98509054,71381,7.057205705,11.90546254,7.5,117.7,9.112347643,27,8,16.7,11.09788186,339.8,17.68636479,20.495686,12.15970589,7.189117228,2341,40,48,70.32716283,3.115377349,6.286857849,9.7,3.784283849,18.15341613,62.59316862,2.103847,12.33202,3.4987765,66.859084,24.2,2.363056561,9.417540889
2018,50000,Vermont,79.68050769,79.45931944,79.90169594,60917,6.731169627,12.64496751,8.8,130.4,14.69127406,27,8.7,18.4,20.45403424,274.5,12.32780793,21.978608,5.891425629,1.549206666,3256,45,49,68.3351469,2.665137071,5.504180741,12.2,4.428211488,30.45603863,66.67012309,2.032059,11.799867,13.3801906,83.398515,30.8,0.558037027,61.10451449
2018,51000,Virginia,79.47855646,79.41579827,79.54131465,72600,8.070214747,12.47829992,10.7,321.7,15.10509378,30.5,8.8,22.2,17.68070578,507.3,17.60948551,17.165683,12.03141248,4.958967626,4269,43,51,70.67981801,2.968681604,5.300136086,13.8,4.798808602,29.73238629,49.42206539,4.592258,11.779012,11.270668,62.787358,40.2,2.653843667,24.54598311
2018,53000,Washington,80.40699389,80.34156062,80.47242716,74023,6.436041965,12.2614988,9.3,215.2,12.12814269,28.6,8.2,16.4,17.11205566,465.2,17.79835569,15.452555,9.213920633,2.789408689,2853,40,47,70.71632483,4.502840029,6.701549212,12.6,4.429319372,27.97546589,60.0358695,3.179042,10.323298,8.5341681,65.790457,36.6,3.67468129,15.95158925
2018,54000,West Virginia,74.80022749,74.66391261,74.93654237,44038,9.398903134,19.53559265,15.1,122.2,26.92676071,37.8,6.9,28,14.41609966,198.2,33.60247766,49.772676,9.330071933,3.369177934,5748,39,42,55.06161591,5.25562615,9.38195553,23.2,4.907807533,33.52435452,61.05171671,5.164517,17.349486,13.0355426,118.768001,33.4,0.345654289,51.27830959
2018,55000,Wisconsin,79.44634516,79.37307461,79.51961572,60779,7.353426573,12.60272763,9.5,129,17.24017469,31.7,9,20.3,27.11260448,483.6,16.81613837,19.151404,7.53156725,3.847420359,3747,49,53,69.25725014,3.000222449,5.207265557,14.1,4.252163878,31.53930224,76.70869319,3.496281,10.326227,11.4559596,79.964284,27,1.418582799,29.84617863
2018,56000,Wyoming,79.04760012,78.80152054,79.2936797,62259,8.772747577,12.66222033,9,72.5,19.24198445,29.2,6.7,23.1,20.05160328,374.4,27.92616406,13.428573,14.71916738,6.820472214,3421,36,44,66.87598736,4.059383374,6.010011086,13.1,4.267707752,26.33544574,68.31846303,3.290861,18.676105,13.8471311,92.487915,14.7,0.940014617,35.24198671
2019,1000,Alabama,75.54807547,75.4649,75.63125094,51771,10.31937927,18.28465548,12.2,336.4,21.092716,36.3,5.3,30.8,14.79924765,636.9,28.9552571,16.214591,14.74853203,3.271234466,4875,42,42,60.71414972,3.000554923,7.815581568,21.9,5.238165305,31.81370581,56.57964759,10.445778,21.600715,12.1553643,84.463387,34.6,1.100683102,40.9631829
2019,2000,Alaska,79.03284183,78.76706264,79.29862102,77203,5.948918619,12.02979151,7.1,120.9,17.32177599,30.7,7,21.6,18.14785009,854.9,24.78677022,17.611548,14.72943812,7.730523999,2509,36,37,65.44041597,6.138973713,9.420467884,13.2,4.160792504,21.35770605,51.80485785,7.886117,23.528748,11.5235563,97.069641,16.4,1.6166275,33.98021207
2019,4000,Arizona,79.987569,79.91329411,80.06184389,62027,7.254349219,14.97291861,9.8,283.1,15.62910521,31.9,6.5,23.6,17.3805594,591.6,24.66806213,23.799727,15.41971445,9.201560981,2666,41,45,63.7805141,4.695658638,8.395924722,19.2,4.533218156,26.18347122,45.96354901,5.623265,15.559632,5.5916448,85.78663,36.3,4.635257819,10.19017941
2019,5000,Arkansas,76.04882734,75.94317997,76.1544747,49020,9.070698592,18.49201512,12.1,236,21.10430259,38,4.8,30.4,15.93922113,569.8,35.5390976,14.14357,12.85772983,5.881435583,4178,39,47,58.53258168,3.548676145,8.716012836,21.7,4.783271857,28.91417907,64.41452958,8.099158,18.843702,12.0186732,82.547013,27,1.58780155,43.83967588
2019,6000,California,81.67648863,81.64580191,81.70717536,80423,6.876064237,11.99810203,9.4,401.1,10.09075769,26.2,8.9,22.3,18.79368726,599.1,17.4468837,13.839107,10.96264299,3.535826011,3067,37,43,65.70344193,4.039851886,6.431152346,15.6,5.164325373,22.50500419,55.1412656,4.815497,7.841594,5.9665081,51.784065,42.2,9.566691914,5.047383424
2019,8000,Colorado,80.60787598,80.5279446,80.68780735,77104,9.059798549,12.44336966,6.6,267.9,13.56580105,23.6,8.5,18.7,20.1349105,517.8,17.81528129,18.105139,10.81398314,5.658062997,2337,40,48,72.07888081,2.752443338,6.112293177,11.2,4.381465859,21.06288831,62.02133053,3.986267,14.35212,8.6407851,79.904277,36.3,2.920920028,13.84783969
2019,9000,Connecticut,80.86508123,80.77083818,80.95932428,78920,7.804758183,11.64670218,8.2,346,12.62480421,29.1,8,23.3,19.20875173,428.9,9.86235713,31.278738,8.276780558,3.554047764,3450,47,55,69.18582173,3.729440495,4.793284535,13.5,5.079486356,25.41226011,61.53815562,2.830238,5.169482,9.2166493,71.763594,34.3,3.829425353,12.00736857
2019,10000,Delaware,78.47126964,78.28023604,78.66230324,70348,8.886021958,14.35806089,10.9,408.2,16.41577648,34.2,7.5,25.3,20.4722258,602.2,18.98770594,40.442679,9.121778737,5.008204289,4495,51,56,61.75277899,3.780283829,6.090920342,16.3,4.380928167,27.88156469,42.99968809,6.12407,11.122977,10.2899676,81.755964,35.1,2.101021921,16.70334345
2019,11000,District of Columbia,79.01957062,78.75390791,79.28523333,90395,9.962608051,12.2,9.8,2325.4,14.2,27.5,8.7,19.9,24.47832649,1321.6,23.95126171,41.623537,4.631545164,1.910001995,4509,34,41,81.5628395,5.48504887,6.644880174,20.8,7.154163045,46.98715037,66.96728764,18.084755,17.16068,28.2253322,85.514013,50.7,2.443475804,0
2019,12000,Florida,80.16699278,80.12443206,80.20955349,59198,8.67507408,14.20441727,9.4,615,15.25495347,26.3,7,25.9,20.18391597,515.9,19.72511851,23.609873,19.43705157,7.590889704,4203,44,45,63.05366744,3.102451232,7.106971499,18.2,4.612303113,29.0373634,53.9654336,5.949699,13.147286,6.9741984,82.209239,42.4,6.526836882,8.836969339
2019,13000,Georgia,77.93953737,77.88141024,77.99766449,61950,9.742856604,15.46249931,11.1,638.5,16.51531267,33.4,6.3,27.4,17.80519243,637.8,24.23930598,13.777361,19.00060455,7.482014612,4295,42,46,63.57380064,3.424652977,7.857661807,19.5,4.859515743,30.45314117,53.9019528,7.274766,15.384465,8.8797442,66.413896,42.3,2.784582602,24.9338204
2019,15000,Hawaii,82.2801353,82.10964015,82.45063044,83734,8.314495451,11.48724137,9.3,199.8,12.90663099,25.5,7.8,23.9,20.68262388,571.6,20.04364676,15.431878,5.598375702,2.577177154,1982,42,44,68.85617155,2.709656658,7.887360247,11.2,4.376744321,21.42070448,54.8802646,2.402571,3.944379,6.7661484,60.386906,41.4,4.631532524,8.072625103
2019,16000,Idaho,79.44379711,79.31174367,79.57585056,60830,6.850946913,13.67190333,9.2,84,15.85272619,29.5,7.5,23.3,19.55761825,384,20.02765981,14.282411,16.11642574,5.121888079,2123,41,43,64.60536262,2.908389529,6.385743457,12.7,4.200779572,17.95135328,70.27787828,2.077196,15.332203,7.2856891,76.032836,23.3,1.917438625,29.42187394
2019,17000,Illinois,79.37984409,79.32842066,79.43126753,69212,8.352366,12.73171242,10,335.7,14.83168683,31.5,8.6,25.1,22.94580757,639.3,19.3633345,21.693096,10.54562268,3.943043818,4447,44,49,69.58464294,3.968858075,6.181780095,15.6,5.008027566,25.32486845,70.8670308,7.372893,10.961785,9.8872924,65.14137,41.6,4.127875697,11.51212972
2019,18000,Indiana,77.11442956,77.04457145,77.18428767,57617,8.08495563,14.78137814,11.1,207.3,19.91204075,35.4,6.6,30.6,17.69469005,526.3,24.75360211,25.782798,11.66926492,7.039558388,4322,44,52,62.82531584,3.315609657,6.509010784,15.1,4.336361067,25.11108671,67.26296455,6.486581,14.377551,11.9930739,79.793309,31.7,1.468316563,27.55639361
2019,19000,Iowa,79.36462605,79.26784437,79.46140772,61807,6.719057409,12.82256963,9,109.6,17.42549856,34.3,8.4,26.1,24.55226433,508.5,17.58378864,10.362775,6.983148736,2.637464415,3134,53,54,70.44483457,2.749545241,4.997513387,12.8,4.21507242,20.98072169,60.59840237,2.523609,8.933845,14.8079123,68.08557,20.6,1.686769749,35.98067198
2019,20000,Kansas,78.45171832,78.34716414,78.5562725,62028,7.1553613,14.39015569,9.7,131.6,16.83942979,35.6,6.7,26.7,20.00991543,524.7,23.57588756,12.371334,12.84402962,5.732295287,3645,46,49,70.17594137,3.165236015,5.56100529,14.3,4.344093799,21.22279775,57.16366055,4.755623,13.780433,13.5035221,75.964122,21.2,2.299397067,25.80184206
2019,21000,Kentucky,75.63291423,75.54868894,75.71713951,52256,8.808592989,17.98067433,11.7,203.8,24.53331593,36.4,6.6,31.6,18.20838545,468.1,31.28745821,31.821628,8.958125169,4.273094249,5028,41,46,62.23429417,4.29480502,7.479039675,20.9,5.02647175,26.38010395,60.38329131,5.672694,16.357838,10.5692606,95.603472,30.5,1.030264992,41.61952654
2019,22000,Louisiana,76.1408839,76.05368427,76.22808353,51108,10.700581,18.85204205,11.3,551.4,22.64167684,36.2,5,31.5,21.89615343,777.2,32.05126958,25.119514,12.88654838,4.017982378,4947,43,44,56.79243216,4.828018341,10.17978326,26.4,5.720851476,35.21808049,55.53022399,12.758793,21.207518,9.5379576,89.619004,33.7,1.459836256,26.81374924
2019,23000,Maine,78.69400066,78.54324691,78.84475442,58824,7.193195905,15.64412585,8.7,140.9,19.14415865,31.4,8.1,29.5,22.45712473,296.8,13.95967124,28.368632,11.6386014,5.573202878,3070,47,45,68.33687395,3.028282058,5.336231023,13.8,4.525715231,20.59993866,71.97173999,1.638515,11.393358,10.9655322,93.033283,32.9,0.508078527,61.34017786
2019,24000,Maryland,79.21765277,79.14006546,79.29524007,86644,8.65520688,12.1429118,9.8,656.2,12.75089221,32,8.7,23,15.95516472,624.9,16.06800139,38.256781,8.33498447,3.266735974,3568,42,51,69.83948536,3.578990563,5.983979896,12.3,4.540478329,26.42644527,62.70265068,8.619246,12.004606,8.9518466,81.910465,50.2,3.320245208,12.80357395
2019,25000,Massachusetts,80.62190617,80.55588542,80.68792692,85700,7.541196,12.90040993,7.4,354.6,12.1957696,25.4,9.3,26,22.46698125,458.8,8.96192271,32.04633,4.188955265,1.565210956,4202,54,56,73.58579597,2.904566598,4.07961334,12,5.398820567,24.58218908,61.79144767,2.1468,3.566772,9.3681497,68.139352,44.1,4.570973245,8.027944161
2019,26000,Michigan,78.1402241,78.08336835,78.19707985,59522,8.509478383,17.08165715,9.5,195.8,19.58071456,35.8,7.1,24.6,20.4730893,501.7,18.47724889,25.613554,8.340758866,3.41398274,4357,45,47,68.02890909,4.080107395,6.789703027,17.5,4.636326211,25.66767485,72.68027143,6.048724,12.173679,9.7117642,77.642846,33.5,1.4985037,25.43276566
2019,27000,Minnesota,80.92115392,80.84683315,80.99547469,74529,6.63063626,12.07081532,7.8,187.4,14.95352817,30,9,19.7,23.44871105,433.9,12.99960373,12.842137,6.899079351,3.050304628,3073,52,55,75.25199289,3.231734906,4.025340446,11,4.293032524,20.01715205,61.49367858,2.29113,7.935492,12.6479884,66.925404,31.2,2.085878082,26.72764038
2019,28000,Mississippi,74.876898,74.76890075,74.98489526,45928,11.67729522,17.62242491,13.3,396.7,21.12115212,41.2,3.8,36.9,15.87757288,850.2,33.73550494,11.825485,19.19983155,6.152772057,5013,41,43,59.89163891,5.424729199,8.860729818,27.6,5.346105312,37.06371932,49.39005884,11.73904,21.429761,12.559855,88.291419,32.5,0.798921713,50.65461934
2019,29000,Missouri,77.29965613,77.22534295,77.37396932,57375,8.488431093,15.5920946,9,248.3,20.43055405,34.6,6.7,29.6,19.47944798,560.8,24.29989871,24.813069,14.04947708,6.540384184,4155,45,47,66.77060306,3.294016684,6.33237732,17,4.54589493,25.39156802,70.83894051,9.029146,19.990781,11.5162247,91.248031,32.4,0.991272103,29.56382671
2019,30000,Montana,78.91400672,78.73944297,79.08857047,57248,7.482831264,14.44936409,6.4,74,17.68534754,28,7.6,18.6,24.31937859,444.7,22.56956613,12.163783,11.72460452,6.349931476,2629,44,43,68.40574201,3.483204406,7.126849813,15.4,4.440209864,20.16029729,76.61938732,3.604819,19.744933,13.9972941,92.865859,16.5,0.268185373,44.1069723
2019,31000,Nebraska,79.56508001,79.43886663,79.6912934,63290,7.107529656,11.41586812,9.1,140.6,15.11982205,34.3,7.7,26.6,23.20984875,480.3,19.7099377,7.797706,11.40664613,5.190223567,3122,49,51,72.07489823,3.048375256,4.517664674,11.5,4.224486023,20.98598207,64.03476218,3.096631,9.262487,13.9267414,59.976689,18.8,2.619429779,26.86546488
2019,32000,Nevada,78.66531397,78.5574299,78.77319805,63268,8.554987775,15.20604025,9.9,415.8,15.3191509,30.5,7.4,25.6,19.5095249,578.8,24.51705215,22.068376,15.60415055,8.011738914,3749,34,38,58.52470643,3.888476487,8.982655413,17.6,4.318425221,27.45821589,44.95384681,6.450288,16.676158,4.2887438,77.92691,31.9,5.912333695,5.804519152
2019,33000,New Hampshire,79.68612496,79.53518777,79.83706214,78571,6.736602481,15.33465184,8,110.4,16.94764548,32.1,9.1,21.1,20.78627764,263.1,9.59147543,32.668435,9.044789452,3.447218373,3436,49,52,70.82323888,2.543509785,4.588131585,8.1,4.330830695,19.09797018,63.82635848,1.589395,10.558615,10.3698507,88.528779,39.1,0.989113753,39.69691676
2019,34000,New Jersey,80.49253966,80.43252019,80.55255912,85786,8.029023066,11.18009316,9.5,468,13.21504933,25.5,9.3,27.9,15.98576015,423.2,11.69997278,31.31023,11.15752942,4.220750197,3892,41,51,69.90935969,3.556387345,5.631867824,12.2,5.230815197,22.60366861,62.05436067,3.991279,4.979995,8.6746624,59.929972,43.4,6.160214064,5.320446311
2019,35000,New Mexico,77.97595945,77.83727396,78.11464494,52021,9.01755831,15.20935989,10.9,212.2,16.49255686,32.2,4.6,24.8,17.39487313,681.2,31.87392094,25.93814,14.63263953,5.86501932,2723,36,39,60.48396057,4.864210852,9.90455562,23.5,5.147267334,29.58926403,48.91422803,8.264174,19.872778,8.2219389,108.304725,26.8,4.230424187,22.5729769
2019,36000,New York,81.43622445,81.3946114,81.4778375,72038,7.964977055,12.08676944,9.4,765,12.88221562,27.2,9,27,18.98738484,640.6,13.9407388,19.092476,7.510832691,2.338912823,3717,43,49,68.66904185,3.960654949,6.047069356,18.2,5.746058849,26.98280754,73.48224563,3.192688,4.214004,8.1229344,50.460304,38.7,6.931989468,12.12707519
2019,37000,North Carolina,78.12777947,78.07047043,78.1850885,57388,9.129759963,14.01268832,10.5,373,18.86418403,34,6.6,25.9,16.5439424,669.9,22.4031611,22.279572,16.29755979,5.809630074,4096,48,53,67.44776574,3.869052364,7.119914638,19.3,4.704235648,27.67321605,50.07486039,6.214259,13.521065,11.3357216,77.33948,33.5,2.391117535,33.91256636
